default,student,balance,income
No,Yes,765.1369986388,14290.2676305606
No,No,1273.1245706958,57688.5680465556
No,No,1078.6210609414,46060.0847661993
No,No,1677.3489563826,44972.7098631219
No,No,531.7561839391,42365.0736708439
No,Yes,631.1726124159,11075.8940578867
No,No,1081.4785335727,34072.6438141387
No,No,368.5153455857,60953.8247890952
No,No,343.7269991125,38054.5553979042
No,No,1715.2826888902,60137.6336767813
No,No,475.8690387141,35621.6911156828
No,Yes,1383.7450586067,14633.9858800545
No,Yes,406.4823849046,22708.9010795616
No,No,857.2615656984,34406.6108232183
No,Yes,1637.2352010874,16751.1697505978
No,No,1094.3158715269,34854.3423889239
No,No,1213.1270735159,47848.0479031211
No,Yes,1074.7464064082,22729.3086500762
No,Yes,1010.2126333955,13469.8666480292
No,Yes,675.8413465287,17801.474355562
No,No,0,36338.848496024
No,No,867.3041732461,29541.0431470904
No,No,766.4304300385,39078.7969995895
No,No,1286.5372325042,46337.1238933082
No,No,1142.9351535167,34401.6671117773
No,Yes,925.4112876174,15120.3356225576
No,Yes,1110.453823009,14965.4373853847
No,Yes,938.6059754773,24392.1040357114
No,No,321.0397429455,37026.5871638077
No,No,943.3876406764,39415.5956472554
No,No,511.5987701677,54002.5116638967
No,No,1089.5770606606,46890.2154037835
No,No,0,46275.3634688309
No,No,0,31511.6574646955
No,No,1282.3212473699,37437.7109632329
No,No,1373.7967923188,36888.9284103698
No,No,1228.3342999315,43577.66949173
No,No,1536.7883119105,34734.8638835725
No,No,735.4704341334,53312.5305272226
No,Yes,1142.4276050171,26114.4031521738
No,No,1490.7150755931,36417.400041399
No,No,880.0328325249,60203.8815636414
No,No,2.8430148402,39923.8192960501
Yes,Yes,2066.69560265,10470.6359999562
Yes,No,2343.7975126987,51095.2939288164
No,No,929.7454816906,36071.5242639506
No,Yes,764.6277906742,26188.0694950508
No,No,504.6044952288,31870.0182915052
No,No,685.2069414405,40555.7998847453
No,No,473.0274579748,43016.8607304856
No,No,1302.5534992507,32235.0524502403
No,No,435.0041342288,30828.8603927349
No,No,601.8385009493,37697.3700511627
No,No,456.7636576994,50160.6336955449
No,No,1065.042918042,37747.1040516635
No,No,1153.3318961114,37936.0870765089
No,No,59.6330014772,35709.7384629771
No,Yes,1106.4306739364,16960.6941248389
No,Yes,1106.4535245919,14840.9381345027
No,Yes,385.4309940487,21619.6634121321
No,No,0,45025.5116482779
No,No,727.9574820403,53606.9731408304
No,No,1028.7776089051,36276.0851393196
No,Yes,1035.9166886283,10607.9061350408
No,No,772.8092198907,39944.6072003905
No,No,1014.9739793686,41993.6406134555
No,Yes,0,10276.2561072754
No,Yes,1403.7893406996,22893.9605150922
No,No,499.5507443782,45954.6712416404
No,Yes,748.2362054053,11613.2229514115
No,No,568.0939695212,31392.0669487111
No,No,1366.7257735426,35425.51207701
No,No,511.6788940761,32693.8508798088
No,Yes,678.2178753057,19979.6939940884
No,Yes,1692.4205603741,7761.3429039526
No,No,631.8045978811,32752.5192557897
No,No,585.0500546129,34297.5652717648
No,No,1173.4907916012,44134.744873303
No,No,544.2374276209,43306.6211365794
Yes,Yes,1985.3217386756,22248.4026595649
No,No,1011.0609042981,38001.7121026909
No,No,1231.214516945,48156.3575590725
No,No,875.8424830278,45524.5321991767
No,No,1516.0653837922,59194.2392055884
No,No,563.1212611468,30226.4827235198
No,Yes,1244.5669270387,21717.4758713767
No,Yes,1215.6434680202,16403.6857647769
No,No,1077.7471273438,30133.2576289141
No,Yes,1393.9163680634,16658.483076576
No,No,803.5700674105,45353.970680412
No,No,916.7492377841,58469.9335612685
No,No,147.0493335581,52074.5106972395
No,No,734.4727806203,46805.5530163825
No,Yes,996.2059150128,13647.5357449778
No,No,1883.2002066021,47438.2557139199
No,No,1271.1156976644,40578.3161858595
No,No,173.7334180518,32480.5339803496
No,No,1004.1876645374,37132.657213994
No,Yes,2033.3624960493,18549.7453853583
No,No,269.3578618099,40883.1854707986
No,No,441.7014360367,44227.9102669818
No,No,1471.6086288328,61385.5998656021
No,Yes,1133.822003958,16602.0280192795
No,No,843.3526610717,51736.9102504954
No,No,250.4683325433,42309.0828207204
No,No,1569.7282733017,30604.2864482531
No,Yes,995.3471118407,11690.7412581951
Yes,No,1572.3455897018,37895.1730685155
No,No,1570.4161790221,49501.8103764281
No,No,645.931623041,39695.6272589398
No,No,1001.8530112229,32748.6309370085
No,Yes,905.2312954878,15699.8984589623
No,Yes,859.3796897935,19287.5036985077
No,No,1670.8502848612,54442.2661966056
No,No,391.2566276679,33651.4055616119
No,No,670.0082484245,35919.7967694236
No,No,1036.0538345328,44869.4601898453
No,Yes,542.7692556221,17664.8814338304
No,Yes,887.2889242923,17409.0311196404
No,Yes,1465.8495540449,17678.7363065959
No,Yes,1545.6374598647,13959.9936735773
No,No,262.7913361865,28974.7505490968
No,Yes,793.7963757814,21172.4041224321
No,No,1192.7661583258,45902.5075546804
No,Yes,1120.3208775908,29045.4067978248
No,Yes,514.199497794,21482.0348084397
No,No,710.7604275038,53050.4853756102
Yes,No,1805.559588008,40119.7878293954
No,No,124.8284595216,39478.3000749473
No,No,1056.9932389288,45489.8966758987
No,Yes,904.9946706626,19108.7423327689
No,No,1402.1201384006,41275.6454675378
No,No,7.0695302916,48711.6374862113
No,Yes,733.7833904255,16124.3542488896
No,No,612.9606530427,43392.887089339
No,No,998.7046990115,46697.7777728682
No,No,1078.4570005282,33001.1265148157
No,No,638.4763863968,53034.552332322
No,Yes,890.0481045434,15156.9191332201
No,No,815.6821324767,53817.2797514384
No,No,1276.9826499243,40611.3486878798
No,No,671.1857708423,44120.6417390268
No,No,818.2843466385,48490.8121880235
No,No,1371.3308989318,35820.629832872
No,No,897.4957560509,47816.4116102516
No,Yes,699.6964224305,17318.8818697219
No,No,848.9407381366,35534.9838909539
No,Yes,1660.8610638537,13694.8564537132
No,No,1475.5038468372,44769.1221419027
No,No,1186.9643558792,33439.8363961669
No,No,844.4038026066,36854.6363431765
No,Yes,1540.3088237361,15241.0158797215
No,No,679.7075808762,29534.8214632962
Yes,No,1650.5780003539,31514.2596520501
No,Yes,614.7838594952,18487.2337118371
No,No,1379.6780438177,31766.2935985596
No,Yes,770.1055384879,15284.719925954
No,No,1209.5402819157,40805.7776315861
No,Yes,1380.9698186014,13633.4334735927
No,Yes,1051.3938528345,23520.4259953959
No,Yes,428.425822056,15446.9580283448
No,No,1714.1860295494,52779.0888169049
No,Yes,1647.8012827106,15392.2129768749
No,No,482.9758188346,47924.6766405041
Yes,No,2124.6713134021,44520.000102649
No,No,297.8382216005,34549.4626310993
No,No,1201.3480424546,35858.4042876616
No,No,0,36201.5388732693
No,No,585.8041767687,30143.3285117119
No,No,511.3218549838,38510.1609106431
No,No,1249.194174166,45586.8902165017
No,No,863.5747099126,32889.3839613994
No,No,1579.3594654367,50216.5716279253
No,No,800.6093328485,50324.5549267962
No,Yes,1356.5346906615,19480.5437729765
Yes,Yes,1704.5785292834,16887.4051366611
No,Yes,528.5856887213,19621.6292186254
No,Yes,1390.5076659978,15885.5107827365
No,Yes,333.5411962167,27321.5578347645
No,No,1569.556298596,36306.0194414557
No,No,1509.780887035,43650.4185057626
No,No,961.2415544838,31647.287484501
No,No,1443.507446785,47205.348659789
No,No,0,37605.379393724
No,No,895.3959518149,48939.7356573301
No,No,1355.8668429275,45537.9549160757
No,Yes,960.1139855951,24326.060273482
No,No,1164.4764000983,36997.7189763332
No,No,535.1829158116,37042.7664904696
No,Yes,1424.7729274131,21852.9298809929
No,No,773.1724915079,50069.2088216444
No,No,685.1925696027,33185.010437872
No,No,343.7688060932,51626.1356931331
No,Yes,1513.5415684384,23556.6905037062
No,No,415.0036341364,37859.31445796
No,Yes,748.7464309223,17440.626550084
No,No,291.4087289233,54408.788976338
No,Yes,453.9297986468,12665.3069954235
No,No,889.5658570366,49941.0886297848
No,No,345.1906244104,48111.4462184115
No,Yes,991.0939962828,16842.4361428305
No,No,4.4664578207,45157.9096157594
No,No,660.0589186854,39163.3272651966
No,Yes,1168.8684032825,18113.3437663792
No,No,528.8673881654,38881.4762648934
No,No,89.3340476687,36515.9815919035
No,Yes,196.7767287248,15858.3533012716
No,No,1637.3477586805,37676.6631174408
No,No,574.9553576794,33517.2110282314
No,No,969.1349440373,29705.0413235056
No,Yes,1049.241310546,23332.4838409643
No,No,875.8752693551,37160.9607959084
No,No,587.0745298549,34975.9764731986
No,Yes,495.1361329553,15519.4851235698
No,No,131.6339982506,42028.0085987333
Yes,No,1819.2490946013,49621.0561715013
No,No,953.8160755076,45281.3698500808
No,No,327.0385824918,51348.9372686679
No,No,1109.2214832988,56680.1375308278
No,Yes,0,9321.4637343151
No,Yes,635.3946579975,18344.0754556225
No,No,100.0218250354,48377.6412807732
No,No,264.968054126,36842.8226614232
No,No,465.8456638246,52714.0888633024
No,No,1227.2618003536,49697.0461841938
No,No,1378.6776427061,30862.9963586514
No,Yes,0,21719.4548323269
No,No,1335.2302813981,43660.3917144764
No,No,1576.9036466883,35117.8053539428
No,Yes,1232.5903533731,22108.5803668768
No,No,1613.7141136611,47151.6097573017
No,No,763.7431661209,59856.7966744683
No,No,741.43015899,32951.1793551857
No,No,325.5865499138,45809.9842404834
Yes,No,1797.7670189483,47068.724605617
No,No,899.9027003897,47093.73837724
No,No,0,42879.3969382104
No,No,886.689023472,50507.9308095184
No,No,1008.2906350474,30801.0897521694
No,Yes,1034.5044530592,19105.6282177488
No,Yes,1125.7345073159,23410.0994120351
No,Yes,1070.9507340728,12707.580411669
No,No,920.4084978288,40536.6424788207
No,Yes,734.7331648902,10816.9497658311
No,No,1701.6884869114,38567.2047054257
No,No,1453.3161730134,29830.0567407011
No,No,294.0243461157,49988.1473141347
No,No,1302.4791315763,43154.3929272714
No,No,1135.1879844095,47075.0323003011
No,Yes,483.1097993044,15067.313708392
No,No,1669.5026869634,30259.256369494
No,Yes,1051.3768891176,13271.4646920284
No,Yes,778.3409168115,23737.2667567406
No,No,37.9908485136,43787.7818950852
No,No,599.8796697774,51733.8251737169
No,Yes,1037.6428669204,22889.4889815833
No,No,1187.4636076023,37092.5904084287
No,No,1287.2058954931,37135.3639398797
No,No,599.3803801374,58909.3442631081
No,No,278.0784557991,33811.6692142213
No,No,536.7008085639,35786.5148166
No,No,626.514786193,55155.0778632325
No,No,0,54298.8596097499
No,No,885.5100066861,42683.4797282413
No,Yes,1314.8417241369,15965.4150053432
No,No,580.1647209725,31879.138933856
No,No,1144.5305110785,40998.9273365533
No,No,0,55435.4305474685
No,No,321.308581364,33136.3364817528
No,No,776.3958736478,49705.8161799169
No,No,519.3086915992,42861.9326596232
No,No,892.2810718199,40492.1005817823
No,Yes,945.0549544733,21095.5381789028
No,No,660.5336718378,31480.0408165192
No,No,213.0100739632,38950.6000660758
No,No,506.8241417422,50493.0952625075
No,No,884.6606715501,35324.0202172327
No,Yes,296.4627560216,20138.2469854034
No,Yes,700.0753376538,14828.5505925092
No,No,927.4686849674,44308.2823244709
No,Yes,1172.2734976442,22792.6216909739
No,No,841.526249579,40239.677398712
No,No,49.6823973018,47026.0385452057
No,Yes,903.9166521331,20246.3932304422
No,No,600.1827008525,50578.0542344249
No,Yes,1749.1221840108,21359.1315466029
Yes,Yes,1893.0230043052,16853.3295653838
No,Yes,1636.5197246925,17533.3422009671
No,Yes,1533.9119364053,16453.8830816312
No,Yes,1523.7225707971,15708.9577283378
No,Yes,1156.6202001111,11102.5681462402
Yes,Yes,2168.4531961087,24648.9799157642
No,No,456.8307380691,39629.5808401885
No,No,1616.1685863968,39654.6188645202
No,Yes,1311.8600988337,15565.1976959325
No,Yes,437.0682956077,21638.9478395241
No,No,683.1146155956,31615.3655535259
No,Yes,1327.2824390295,15819.3593199174
No,No,797.6309420964,54042.3622475245
No,Yes,1312.8853195472,16221.2028921882
No,Yes,944.8328467186,23323.8227309825
Yes,No,1838.8713689256,32129.3398189179
No,No,267.3723187993,41183.6574862839
No,Yes,723.540414656,28289.2359115583
No,No,610.0521708531,35855.3879303433
No,No,1861.3176972995,46653.5887355559
No,No,0,34882.2285462766
No,No,1577.9725436046,50430.2398100676
No,Yes,954.1503904559,15969.8199667989
No,No,204.3961995664,38979.6238800119
No,Yes,1109.4682172485,21663.1324734238
No,No,771.2248776492,47146.4395098562
No,No,376.3504439872,32168.4421591768
No,Yes,1523.8800954605,19342.983519581
No,Yes,1178.2117367112,12077.0132631664
No,Yes,1457.5753805538,19668.1577588603
No,Yes,1292.4473161095,8231.0374232734
No,No,1381.8192693379,48394.289618696
No,No,1157.768112798,49960.7652059971
No,No,1387.4905493301,40993.5953389797
Yes,No,1434.1277157415,47311.5304210632
No,No,1483.5365632798,34156.3742030791
No,No,1340.8931924327,31959.9655971505
No,No,1511.8793871154,36381.2376497741
No,Yes,1111.9977224638,20549.6203542259
No,Yes,1555.5633519974,15957.3288311695
No,No,1727.3651464242,41707.4773032752
No,No,25.7358488955,49089.6040759974
Yes,Yes,1895.3349329805,16394.5081086404
No,Yes,417.4782569803,17787.9478232724
No,No,247.1990571934,37377.3578246637
No,No,91.387698095,44091.8760022769
No,Yes,617.0897960037,22801.6639674736
No,Yes,793.3337850802,10487.9301783322
No,Yes,1035.7209657486,20393.2700245789
No,No,826.9817504009,35426.1807962439
No,No,1734.4515639203,31578.0049503928
No,No,1069.6220603923,40299.3199102539
No,No,626.8384282367,41334.1835259785
No,No,932.0569662927,45505.3072242837
No,No,1551.0277313827,31768.0306081718
No,Yes,315.0902683986,22551.891246075
No,No,1059.3516053306,41179.0100155982
No,No,976.7040479096,59291.7225668652
No,Yes,562.5589368991,11524.8103500998
No,Yes,310.0202770591,16382.1529296615
No,No,936.9447650212,40240.4971080424
No,No,0,43033.4922461325
No,Yes,431.1970472911,20301.4936695647
No,No,1411.5487181198,42956.6313940264
No,Yes,1183.4528152243,16189.2883933786
No,Yes,1849.6036658635,16966.8859214148
No,No,391.4820793034,45821.6332279707
No,No,10.8849413074,32866.4452384084
No,Yes,697.248632587,25730.9175826238
No,Yes,1094.7405790468,19638.265428074
No,Yes,134.6240411227,19464.2987072675
No,No,1069.7483318428,32441.2819775573
No,No,1165.8125986743,47005.5732858795
No,No,321.2181020776,43257.3534881096
No,No,178.2750321286,35615.9281065657
No,Yes,953.8584818118,18121.1133574643
No,Yes,1335.8127070032,12843.4480324123
No,Yes,853.5943254031,25373.4621853561
No,No,639.6256746664,38660.9232245854
No,No,1051.8477486233,37160.2733032415
No,No,335.1071557668,36374.2143825641
No,No,1193.7627923584,34909.3088814725
No,No,915.2030835388,31422.9455472119
Yes,Yes,1805.6183529996,19168.0299741275
No,No,717.4789563645,37810.4721333394
No,No,520.9472873476,41039.2824540712
No,No,1034.8924312387,34539.8457594936
No,Yes,1022.5983363272,11739.0959841144
No,No,617.5914404619,43871.6979585579
No,Yes,1322.1622934581,16984.1982641472
No,No,476.5913949426,33760.4583097893
No,No,1101.091223922,43035.5620761571
No,Yes,1019.5791123695,15833.790650411
No,No,329.4482726403,43242.8753661793
No,Yes,949.2338248187,25040.7123388485
No,Yes,1230.714627912,18581.2746126331
No,No,1252.6530582331,35382.1403253839
No,No,0,47019.6632264432
No,No,642.2693048332,37752.3845900199
No,No,512.5135258487,44178.8405036654
No,No,1114.9015518372,38155.3683870141
No,Yes,1742.3465349117,10778.1548681166
No,No,763.0223124594,34931.3482868207
No,No,878.4447308897,47722.8103498075
No,Yes,936.2295508991,14217.401520315
No,No,585.237716369,40585.7465430587
No,No,347.6140995667,40138.0778024224
No,Yes,1251.0857564447,21968.2699917387
No,No,316.5364349189,39995.3188027128
No,No,336.797040314,42880.464298445
No,Yes,871.0667957577,13144.3655839827
No,No,1187.9046862356,43873.9829119949
No,No,86.0127899647,43467.5026537496
No,Yes,1419.8707214375,10401.0466649939
No,Yes,402.5033656023,12255.8707416565
No,No,191.2150007355,41921.6828541407
No,Yes,1836.7800864154,15422.2321631999
No,Yes,1273.1862477934,20429.6213674886
No,No,1037.6006368656,40415.8229822359
No,No,827.5428855477,39655.6770086561
No,No,915.9135902349,34934.4823935399
No,Yes,212.7086441061,13155.6720563754
No,No,941.1681796415,58991.8615093822
No,No,487.4168943396,34439.9033140515
No,No,1889.524775483,32509.6162569272
No,No,691.2022794322,38948.1053558833
No,Yes,502.6458212228,14425.0841680532
No,No,140.0185756578,52099.1162994549
No,No,0,36484.5941490833
No,No,519.4614942145,44498.015589091
No,Yes,1031.8697976723,19322.5523521758
No,No,939.6693901163,47112.7653034597
No,No,0,44902.9293469253
No,No,1093.684902385,39684.451930144
No,Yes,1623.3366046674,14338.4087813252
No,No,851.2040106394,44905.3253123763
No,No,1119.7026481001,33510.3571772555
No,No,0,32720.571704904
No,Yes,744.9142664665,15711.716417211
No,Yes,303.3458684039,15220.599320804
No,No,1522.7559269208,29165.4431869562
No,No,361.3676099359,36533.7103584246
No,No,1062.7279274638,48041.6493951147
No,Yes,1344.0946787466,22012.2931469098
No,No,387.731918536,55163.7969407479
No,No,860.0282429226,56687.1435385628
No,No,1637.3579548249,46629.9469681977
No,No,975.1985122995,30573.258054574
No,No,0,49626.4156245673
Yes,No,1562.4545849347,43067.3337360648
No,Yes,542.0640659702,9135.8867740304
No,No,901.0757264587,38613.4266514959
No,No,90.5614102875,50939.5211535323
No,No,476.1499314651,58837.7231108606
No,No,382.8850623715,42620.5302295829
No,No,1013.9637459451,49653.797125496
No,Yes,932.6857989043,15774.7010629533
No,No,360.5749487541,42217.3829194421
No,No,727.963608364,40258.7017158036
No,No,917.9527564078,31380.2331709961
No,No,1567.1653566576,38255.0505677174
No,No,1006.6804881067,33348.5753598313
No,No,1278.9326655097,42894.7652950297
No,No,0,56493.4860935359
No,Yes,1719.5668506707,18696.2987495256
No,No,1066.1746617277,33911.5648735603
No,No,0,30172.8105945502
No,Yes,1296.1035269295,15709.4557934374
No,No,720.2445985122,38493.4919321852
No,No,574.6382233105,41914.4695159586
No,No,241.4300888476,34507.7759344293
No,No,345.14214306,41943.7728369267
No,No,1341.7034415769,53122.0689582977
Yes,No,1847.7913728798,30202.8462381974
No,Yes,1497.0677673576,9030.4025635193
No,No,503.3912400451,29187.4441155392
No,No,1119.5754493247,42280.8090301403
No,No,1172.4151719097,58067.1298181025
No,Yes,1594.3845864078,21514.6027977762
No,No,566.4438525833,36039.3940739969
No,No,542.4701591901,39037.8010123156
No,No,1086.4209392854,38656.6631307308
No,Yes,995.0394301091,8750.5587996591
No,Yes,1200.8759755393,13833.9821981928
No,No,0,56895.9619836109
Yes,No,1508.6492431029,37111.3089039706
No,No,1170.5479457352,52358.8009264251
No,No,1356.7438361841,54489.9387774168
No,No,850.0364105627,31522.2346514117
No,Yes,1597.8909140417,24006.180390084
